id,fdc_id,nutrient_id,amount,data_points,derivation_id,min,max,median,footnote,min_year_acquired
33293938,2644284,1051,11.01,8.0,1.0,8.86,12.01,11.07,,2023.0
33293934,2644284,1004,2.419,8.0,1.0,2.22,2.66,2.41,,2023.0
33293997,2644284,1003,21.225,,49.0,19.0625,23.25,21.34375,,
33293998,2644284,1005,61.836,,49.0,,,,,
33293944,2644285,1093,217.9,8.0,1.0,53.4,280.0,246.0,,2023.0
33293948,2644285,1004,1.273,8.0,1.0,0.82,1.63,1.23,,2023.0
33293953,2644285,1051,70.79,8.0,1.0,69.28,72.9,70.4,,2023.0
33294001,2644285,1003,6.9125,,49.0,6.375,7.375,6.875,,
33294002,2644285,1005,19.8135,,49.0,,,,,
33293963,2644286,1004,1.398,8.0,1.0,1.14,1.66,1.345,,2023.0
33293968,2644286,1051,70.96,8.0,1.0,69.02,71.83,71.28,,2023.0
33293959,2644286,1093,190.1,8.0,1.0,23.5,271.0,228.5,,2023.0
33294005,2644286,1003,6.56875,,49.0,6.0,7.0625,6.53125,,
33294006,2644286,1005,19.98325,,49.0,,,,,
33293974,2644287,1093,164.0,8.0,1.0,56.7,225.0,165.0,,2023.0
33293978,2644287,1004,1.169,8.0,1.0,0.99,1.42,1.145,,2023.0
33293983,2644287,1051,71.53,8.0,1.0,69.71,73.8,71.38,,2023.0
33294009,2644287,1003,7.4125,,49.0,6.125,8.5,7.53125,,
33294010,2644287,1005,18.8185,,49.0,,,,,
33293783,2644288,1093,201.7,8.0,1.0,87.6,276.0,209.0,,2023.0
33293787,2644288,1004,3.096,8.0,1.0,2.77,3.53,3.045,,2023.0
33293792,2644288,1051,68.59,8.0,1.0,66.3,69.61,69.09,,2023.0
33294013,2644288,1003,7.01875,,49.0,6.3125,8.0625,6.90625,,
33294014,2644288,1005,20.32025,,49.0,,,,,
33293798,2644289,1093,172.3,8.0,1.0,94.7,268.0,153.5,,2023.0
33293807,2644289,1051,68.82,8.0,1.0,66.77,70.14,68.7,,2023.0
33293802,2644289,1004,1.256,8.0,1.0,1.06,1.56,1.26,,2023.0
33294017,2644289,1003,7.8,,49.0,7.125,8.5625,7.625,,
33294018,2644289,1005,21.03,,49.0,,,,,
33293822,2644290,1051,68.93,8.0,1.0,66.81,70.33,69.16,,2023.0
33293817,2644290,1004,1.299,8.0,1.0,0.97,1.62,1.295,,2023.0
33293813,2644290,1093,158.5,8.0,1.0,80.9,252.0,158.5,,2023.0
33294021,2644290,1003,7.30625,,49.0,6.5625,7.6875,7.4375,,
33294022,2644290,1005,21.44675,,49.0,,,,,
33293832,2644291,1004,1.153,8.0,1.0,0.97,1.31,1.135,,2023.0
33293837,2644291,1051,80.53,8.0,1.0,77.27,82.88,80.93,,2023.0
33293828,2644291,1093,207.4,8.0,1.0,77.2,288.0,215.5,,2023.0
33294025,2644291,1003,4.734375,,49.0,4.0,5.3125,4.78125,,
33294026,2644291,1005,12.707625,,49.0,,,,,
33293847,2644292,1004,1.266,8.0,1.0,0.92,1.56,1.28,,2023.0
33293852,2644292,1051,71.33,8.0,1.0,69.87,73.21,71.5,,2023.0
33293843,2644292,1093,201.6,8.0,1.0,81.5,276.0,227.0,,2023.0
33294029,2644292,1003,6.69375,,49.0,6.0625,7.4375,6.75,,
33294030,2644292,1005,19.60025,,49.0,,,,,
33293867,2644293,1051,71.62,8.0,1.0,70.11,73.7,71.36,,2023.0
33293858,2644293,1093,226.7,8.0,1.0,184.0,273.0,229.3,,2023.0
33293862,2644293,1004,1.296,8.0,1.0,1.0,1.6,1.235,,2023.0
33294033,2644293,1003,6.925,,49.0,5.8125,7.6875,7.09375,,
33294034,2644293,1005,19.1659,,49.0,,,,,
33293873,2644294,1093,223.1,8.0,1.0,81.1,293.0,249.0,,2023.0
33293877,2644294,1004,1.266,8.0,1.0,0.97,1.52,1.24,,2023.0
33293882,2644294,1051,71.16,8.0,1.0,69.45,73.36,71.06,,2023.0
33294037,2644294,1003,7.03125,,49.0,6.4375,7.4375,7.09375,,
33294038,2644294,1005,19.32875,,49.0,,,,,
33292131,2644520,1051,11.76,1.0,1.0,,,,,
33292132,2644521,1051,12.98,1.0,1.0,,,,,
33292133,2644522,1051,12.83,1.0,1.0,,,,,
33292134,2644523,1051,10.96,1.0,1.0,,,,,
33292135,2644524,1051,12.37,1.0,1.0,,,,,
33292136,2644525,1051,12.09,1.0,1.0,,,,,
33292137,2644526,1051,13.49,1.0,1.0,,,,,
33292138,2644527,1051,11.93,1.0,1.0,,,,,
33292139,2644528,1051,9.37,1.0,1.0,,,,,
33292140,2644529,1051,7.99,1.0,1.0,,,,,
33292141,2644530,1051,8.74,1.0,1.0,,,,,
33292142,2644531,1051,10.4,1.0,1.0,,,,,
33292143,2644532,1051,8.53,1.0,1.0,,,,,
33292144,2644533,1051,7.02,1.0,1.0,,,,,
33292145,2644534,1051,7.79,1.0,1.0,,,,,
33292146,2644535,1051,10.35,1.0,1.0,,,,,
33292147,2644536,1051,10.06,1.0,1.0,,,,,
33292148,2644537,1051,8.69,1.0,1.0,,,,,
33292149,2644538,1051,9.2,1.0,1.0,,,,,
33292150,2644539,1051,9.48,1.0,1.0,,,,,
33292151,2644540,1051,9.15,1.0,1.0,,,,,
33292152,2644541,1051,10.0,1.0,1.0,,,,,
33292153,2644542,1051,9.44,1.0,1.0,,,,,
33292154,2644543,1051,9.59,1.0,1.0,,,,,
33292155,2644544,1051,11.85,1.0,1.0,,,,,
33292156,2644545,1051,12.01,1.0,1.0,,,,,
33292157,2644546,1051,10.92,1.0,1.0,,,,,
33292158,2644547,1051,11.88,1.0,1.0,,,,,
33292159,2644548,1051,11.14,1.0,1.0,,,,,
33292160,2644549,1051,10.41,1.0,1.0,,,,,
33292161,2644550,1051,8.86,1.0,1.0,,,,,
33292162,2644551,1051,10.99,1.0,1.0,,,,,
33292163,2644552,1051,71.35,1.0,1.0,,,,,
33292164,2644553,1051,69.92,1.0,1.0,,,,,
33292165,2644554,1051,72.34,1.0,1.0,,,,,
33292166,2644555,1051,69.28,1.0,1.0,,,,,
33292167,2644556,1051,70.74,1.0,1.0,,,,,
33292168,2644557,1051,72.9,1.0,1.0,,,,,
33292169,2644558,1051,69.74,1.0,1.0,,,,,
33292170,2644559,1051,70.05,1.0,1.0,,,,,
33292171,2644560,1051,71.8,1.0,1.0,,,,,
33292172,2644561,1051,71.37,1.0,1.0,,,,,
33292173,2644562,1051,71.19,1.0,1.0,,,,,
33292174,2644563,1051,69.02,1.0,1.0,,,,,
33292175,2644564,1051,71.83,1.0,1.0,,,,,
33292176,2644565,1051,69.83,1.0,1.0,,,,,
33292177,2644566,1051,70.83,1.0,1.0,,,,,
33292178,2644567,1051,71.8,1.0,1.0,,,,,
33292179,2644568,1051,72.35,1.0,1.0,,,,,
33292180,2644569,1051,71.69,1.0,1.0,,,,,
33292181,2644570,1051,72.6,1.0,1.0,,,,,
33292182,2644571,1051,71.06,1.0,1.0,,,,,
33292183,2644572,1051,69.71,1.0,1.0,,,,,
33292184,2644573,1051,73.8,1.0,1.0,,,,,
33292185,2644574,1051,70.33,1.0,1.0,,,,,
33292186,2644575,1051,70.67,1.0,1.0,,,,,
33292187,2644576,1051,69.37,1.0,1.0,,,,,
33292188,2644577,1051,67.81,1.0,1.0,,,,,
33292189,2644578,1051,69.49,1.0,1.0,,,,,
33292190,2644579,1051,68.81,1.0,1.0,,,,,
33292191,2644580,1051,69.45,1.0,1.0,,,,,
33292192,2644581,1051,67.84,1.0,1.0,,,,,
33292193,2644582,1051,66.3,1.0,1.0,,,,,
33292194,2644583,1051,69.61,1.0,1.0,,,,,
33292195,2644584,1051,68.71,1.0,1.0,,,,,
33292196,2644585,1051,68.65,1.0,1.0,,,,,
33292197,2644586,1051,68.69,1.0,1.0,,,,,
33292198,2644587,1051,70.14,1.0,1.0,,,,,
33292199,2644588,1051,68.44,1.0,1.0,,,,,
33292200,2644589,1051,69.72,1.0,1.0,,,,,
33292201,2644590,1051,66.77,1.0,1.0,,,,,
33292202,2644591,1051,69.43,1.0,1.0,,,,,
33292203,2644592,1051,66.81,1.0,1.0,,,,,
33292204,2644593,1051,68.65,1.0,1.0,,,,,
33292205,2644594,1051,69.65,1.0,1.0,,,,,
33292206,2644595,1051,69.74,1.0,1.0,,,,,
33292207,2644596,1051,67.85,1.0,1.0,,,,,
33292208,2644597,1051,69.74,1.0,1.0,,,,,
33292209,2644598,1051,70.33,1.0,1.0,,,,,
33292210,2644599,1051,68.66,1.0,1.0,,,,,
33292211,2644600,1051,80.22,1.0,1.0,,,,,
33292212,2644601,1051,81.26,1.0,1.0,,,,,
33292213,2644602,1051,80.88,1.0,1.0,,,,,
33292214,2644603,1051,77.27,1.0,1.0,,,,,
33292215,2644604,1051,79.8,1.0,1.0,,,,,
33292216,2644605,1051,80.98,1.0,1.0,,,,,
33292217,2644606,1051,80.98,1.0,1.0,,,,,
33292218,2644607,1051,82.88,1.0,1.0,,,,,
33292219,2644608,1051,70.13,1.0,1.0,,,,,
33292220,2644609,1051,71.88,1.0,1.0,,,,,
33292221,2644610,1051,71.6,1.0,1.0,,,,,
33292222,2644611,1051,69.87,1.0,1.0,,,,,
33292223,2644612,1051,70.44,1.0,1.0,,,,,
33292224,2644613,1051,71.4,1.0,1.0,,,,,
33292225,2644614,1051,72.08,1.0,1.0,,,,,
33292226,2644615,1051,73.21,1.0,1.0,,,,,
33292227,2644616,1051,72.74,1.0,1.0,,,,,
33292228,2644617,1051,71.27,1.0,1.0,,,,,
33292229,2644618,1051,70.11,1.0,1.0,,,,,
33292230,2644619,1051,71.45,1.0,1.0,,,,,
33292231,2644620,1051,70.66,1.0,1.0,,,,,
33292232,2644621,1051,73.7,1.0,1.0,,,,,
33292233,2644622,1051,71.93,1.0,1.0,,,,,
33292234,2644623,1051,71.11,1.0,1.0,,,,,
33292235,2644624,1051,71.02,1.0,1.0,,,,,
33292236,2644625,1051,70.79,1.0,1.0,,,,,
33292237,2644626,1051,71.42,1.0,1.0,,,,,
33292238,2644627,1051,73.36,1.0,1.0,,,,,
33292239,2644628,1051,70.12,1.0,1.0,,,,,
33292240,2644629,1051,71.09,1.0,1.0,,,,,
33292241,2644630,1051,69.45,1.0,1.0,,,,,
33292242,2644631,1051,72.05,1.0,1.0,,,,,
33292248,2644637,1093,0.0,1.0,1.0,,,,,
33292257,2644646,1093,0.0,1.0,1.0,,,,,
33292266,2644655,1093,0.0,1.0,1.0,,,,,
33292275,2644664,1093,0.0,1.0,1.0,,,,,
33292284,2644673,1093,0.0,1.0,1.0,,,,,
33292293,2644682,1093,0.0,1.0,1.0,,,,,
33292302,2644691,1093,0.0,1.0,1.0,,,,,
33292311,2644700,1093,0.0,1.0,1.0,,,,,
33292320,2644709,1093,4.22,1.0,1.0,,,,,
33292329,2644718,1093,16.0,1.0,1.0,,,,,
33292338,2644727,1093,7.52,1.0,1.0,,,,,
33292347,2644736,1093,3.36,1.0,1.0,,,,,
33292356,2644745,1093,25.1,1.0,1.0,,,,,
33292365,2644754,1093,4.03,1.0,1.0,,,,,
33292374,2644763,1093,10.0,1.0,1.0,,,,,
33292383,2644772,1093,0.0,1.0,1.0,,,,,
33292392,2644781,1093,0.0,1.0,1.0,,,,,
33292401,2644790,1093,0.0,1.0,1.0,,,,,
33292410,2644799,1093,0.0,1.0,1.0,,,,,
33292419,2644808,1093,0.0,1.0,1.0,,,,,
33292428,2644817,1093,0.0,1.0,1.0,,,,,
33292437,2644826,1093,0.0,1.0,1.0,,,,,
33292446,2644835,1093,0.0,1.0,1.0,,,,,
33292455,2644844,1093,0.0,1.0,1.0,,,,,
33292464,2644853,1093,3.27,1.0,1.0,,,,,
33292473,2644862,1093,2.98,1.0,1.0,,,,,
33292482,2644871,1093,2.52,1.0,1.0,,,,,
33292491,2644880,1093,5.31,1.0,1.0,,,,,
33292500,2644889,1093,5.54,1.0,1.0,,,,,
33292509,2644898,1093,3.67,1.0,1.0,,,,,
33292518,2644907,1093,0.0,1.0,1.0,,,,,
33292527,2644916,1093,4.37,1.0,1.0,,,,,
33292536,2644925,1093,243.0,1.0,1.0,,,,,
33292545,2644934,1093,265.0,1.0,1.0,,,,,
33292554,2644943,1093,280.0,1.0,1.0,,,,,
33292563,2644952,1093,249.0,1.0,1.0,,,,,
33292572,2644961,1093,214.0,1.0,1.0,,,,,
33292581,2644970,1093,53.4,1.0,1.0,,,,,
33292590,2644979,1093,263.0,1.0,1.0,,,,,
33292599,2644988,1093,176.0,1.0,1.0,,,,,
33292608,2644997,1093,271.0,1.0,1.0,,,,,
33292617,2645006,1093,261.0,1.0,1.0,,,,,
33292626,2645015,1093,182.0,1.0,1.0,,,,,
33292635,2645024,1093,23.5,1.0,1.0,,,,,
33292644,2645033,1093,260.0,1.0,1.0,,,,,
33292653,2645042,1093,233.0,1.0,1.0,,,,,
33292662,2645051,1093,224.0,1.0,1.0,,,,,
33292671,2645060,1093,66.5,1.0,1.0,,,,,
33292680,2645069,1093,164.0,1.0,1.0,,,,,
33292689,2645078,1093,168.0,1.0,1.0,,,,,
33292698,2645087,1093,161.0,1.0,1.0,,,,,
33292707,2645096,1093,161.0,1.0,1.0,,,,,
33292716,2645105,1093,210.5,1.0,1.0,,,,,
33292725,2645114,1093,56.7,1.0,1.0,,,,,
33292734,2645123,1093,225.0,1.0,1.0,,,,,
33292743,2645132,1093,166.0,1.0,1.0,,,,,
33292752,2645141,1093,201.0,1.0,1.0,,,,,
33292761,2645150,1093,239.0,1.0,1.0,,,,,
33292770,2645159,1093,217.0,1.0,1.0,,,,,
33292779,2645168,1093,276.0,1.0,1.0,,,,,
33292788,2645177,1093,235.0,1.0,1.0,,,,,
33292797,2645186,1093,87.6,1.0,1.0,,,,,
33292806,2645195,1093,179.0,1.0,1.0,,,,,
33292815,2645204,1093,179.0,1.0,1.0,,,,,
33292824,2645213,1093,268.0,1.0,1.0,,,,,
33292833,2645222,1093,146.0,1.0,1.0,,,,,
33292842,2645231,1093,163.0,1.0,1.0,,,,,
33292851,2645240,1093,150.0,1.0,1.0,,,,,
33292860,2645249,1093,94.7,1.0,1.0,,,,,
33292869,2645258,1093,157.0,1.0,1.0,,,,,
33292878,2645267,1093,250.0,1.0,1.0,,,,,
33292887,2645276,1093,150.0,1.0,1.0,,,,,
33292896,2645285,1093,252.0,1.0,1.0,,,,,
33292905,2645294,1093,153.0,1.0,1.0,,,,,
33292914,2645303,1093,159.0,1.0,1.0,,,,,
33292923,2645312,1093,162.0,1.0,1.0,,,,,
33292932,2645321,1093,160.0,1.0,1.0,,,,,
33292941,2645330,1093,80.9,1.0,1.0,,,,,
33292950,2645339,1093,158.0,1.0,1.0,,,,,
33292959,2645348,1093,143.0,1.0,1.0,,,,,
33292968,2645357,1093,228.0,1.0,1.0,,,,,
33292977,2645366,1093,220.0,1.0,1.0,,,,,
33292986,2645375,1093,77.2,1.0,1.0,,,,,
33292995,2645384,1093,161.0,1.0,1.0,,,,,
33293004,2645393,1093,288.0,1.0,1.0,,,,,
33293013,2645402,1093,196.0,1.0,1.0,,,,,
33293022,2645411,1093,278.0,1.0,1.0,,,,,
33293031,2645420,1093,211.0,1.0,1.0,,,,,
33293040,2645429,1093,204.0,1.0,1.0,,,,,
33293049,2645438,1093,254.0,1.0,1.0,,,,,
33293058,2645447,1093,276.0,1.0,1.0,,,,,
33293067,2645456,1093,201.0,1.0,1.0,,,,,
33293076,2645465,1093,84.9,1.0,1.0,,,,,
33293085,2645474,1093,250.0,1.0,1.0,,,,,
33293094,2645483,1093,261.0,1.0,1.0,,,,,
33293103,2645492,1093,81.5,1.0,1.0,,,,,
33293112,2645501,1093,229.0,1.0,1.0,,,,,
33293121,2645510,1093,184.0,1.0,1.0,,,,,
33293130,2645519,1093,222.0,1.0,1.0,,,,,
33293139,2645528,1093,240.0,1.0,1.0,,,,,
33293148,2645537,1093,229.5,1.0,1.0,,,,,
33293157,2645546,1093,273.0,1.0,1.0,,,,,
33293166,2645555,1093,199.0,1.0,1.0,,,,,
33293175,2645564,1093,237.0,1.0,1.0,,,,,
33293184,2645573,1093,191.0,1.0,1.0,,,,,
33293193,2645582,1093,237.0,1.0,1.0,,,,,
33293202,2645591,1093,195.0,1.0,1.0,,,,,
33293211,2645600,1093,261.0,1.0,1.0,,,,,
33293220,2645609,1093,262.0,1.0,1.0,,,,,
33293229,2645618,1093,265.0,1.0,1.0,,,,,
33293238,2645627,1093,293.0,1.0,1.0,,,,,
33293247,2645636,1093,81.1,1.0,1.0,,,,,
33293364,2645753,1004,2.2,1.0,1.0,,,,,
33293367,2645756,1004,2.0,1.0,1.0,,,,,
33293370,2645759,1004,2.2,1.0,1.0,,,,,
33293373,2645762,1004,2.23,1.0,1.0,,,,,
33293376,2645765,1004,2.65,1.0,1.0,,,,,
33293379,2645768,1004,2.2,1.0,1.0,,,,,
33293382,2645771,1004,2.11,1.0,1.0,,,,,
33293385,2645774,1004,2.0,1.0,1.0,,,,,
33293388,2645777,1004,5.94,1.0,1.0,,,,,
33293391,2645780,1004,6.15,1.0,1.0,,,,,
33293394,2645783,1004,5.86,1.0,1.0,,,,,
33293397,2645786,1004,6.46,1.0,1.0,,,,,
33293400,2645789,1004,6.85,1.0,1.0,,,,,
33293403,2645792,1004,6.28,1.0,1.0,,,,,
33293406,2645795,1004,6.44,1.0,1.0,,,,,
33293409,2645798,1004,6.21,1.0,1.0,,,,,
33293412,2645801,1004,2.01,1.0,1.0,,,,,
33293415,2645804,1004,2.02,1.0,1.0,,,,,
33293418,2645807,1004,1.98,1.0,1.0,,,,,
33293421,2645810,1004,1.77,1.0,1.0,,,,,
33293424,2645813,1004,1.84,1.0,1.0,,,,,
33293427,2645816,1004,1.88,1.0,1.0,,,,,
33293430,2645819,1004,1.96,1.0,1.0,,,,,
33293433,2645822,1004,1.94,1.0,1.0,,,,,
33293436,2645825,1004,2.42,1.0,1.0,,,,,
33293439,2645828,1004,2.66,1.0,1.0,,,,,
33293442,2645831,1004,2.29,1.0,1.0,,,,,
33293445,2645834,1004,2.22,1.0,1.0,,,,,
33293448,2645837,1004,2.28,1.0,1.0,,,,,
33293451,2645840,1004,2.49,1.0,1.0,,,,,
33293454,2645843,1004,2.59,1.0,1.0,,,,,
33293457,2645846,1004,2.4,1.0,1.0,,,,,
33293460,2645849,1004,0.82,1.0,1.0,,,,,
33293463,2645852,1004,1.08,1.0,1.0,,,,,
33293466,2645855,1004,1.3,1.0,1.0,,,,,
33293469,2645858,1004,1.63,1.0,1.0,,,,,
33293472,2645861,1004,1.16,1.0,1.0,,,,,
33293475,2645864,1004,1.03,1.0,1.0,,,,,
33293478,2645867,1004,1.56,1.0,1.0,,,,,
33293481,2645870,1004,1.6,1.0,1.0,,,,,
33293484,2645873,1004,1.28,1.0,1.0,,,,,
33293487,2645876,1004,1.28,1.0,1.0,,,,,
33293490,2645879,1004,1.59,1.0,1.0,,,,,
33293493,2645882,1004,1.66,1.0,1.0,,,,,
33293496,2645885,1004,1.33,1.0,1.0,,,,,
33293499,2645888,1004,1.36,1.0,1.0,,,,,
33293502,2645891,1004,1.54,1.0,1.0,,,,,
33293505,2645894,1004,1.14,1.0,1.0,,,,,
33293508,2645897,1004,1.31,1.0,1.0,,,,,
33293511,2645900,1004,1.22,1.0,1.0,,,,,
33293514,2645903,1004,1.1,1.0,1.0,,,,,
33293517,2645906,1004,0.99,1.0,1.0,,,,,
33293520,2645909,1004,1.12,1.0,1.0,,,,,
33293523,2645912,1004,1.17,1.0,1.0,,,,,
33293526,2645915,1004,1.42,1.0,1.0,,,,,
33293529,2645918,1004,1.02,1.0,1.0,,,,,
33293532,2645921,1004,2.98,1.0,1.0,,,,,
33293535,2645924,1004,3.17,1.0,1.0,,,,,
33293538,2645927,1004,3.04,1.0,1.0,,,,,
33293541,2645930,1004,3.05,1.0,1.0,,,,,
33293544,2645933,1004,2.77,1.0,1.0,,,,,
33293547,2645936,1004,3.53,1.0,1.0,,,,,
33293550,2645939,1004,3.34,1.0,1.0,,,,,
33293553,2645942,1004,2.89,1.0,1.0,,,,,
33293556,2645945,1004,1.14,1.0,1.0,,,,,
33293559,2645948,1004,1.35,1.0,1.0,,,,,
33293562,2645951,1004,1.56,1.0,1.0,,,,,
33293565,2645954,1004,1.06,1.0,1.0,,,,,
33293568,2645957,1004,1.36,1.0,1.0,,,,,
33293571,2645960,1004,1.3,1.0,1.0,,,,,
33293574,2645963,1004,1.22,1.0,1.0,,,,,
33293577,2645966,1004,1.06,1.0,1.0,,,,,
33293580,2645969,1004,1.62,1.0,1.0,,,,,
33293583,2645972,1004,1.15,1.0,1.0,,,,,
33293586,2645975,1004,1.27,1.0,1.0,,,,,
33293589,2645978,1004,1.25,1.0,1.0,,,,,
33293592,2645981,1004,1.32,1.0,1.0,,,,,
33293595,2645984,1004,1.46,1.0,1.0,,,,,
33293598,2645987,1004,1.35,1.0,1.0,,,,,
33293601,2645990,1004,0.97,1.0,1.0,,,,,
33293604,2645993,1004,1.31,1.0,1.0,,,,,
33293607,2645996,1004,1.07,1.0,1.0,,,,,
33293610,2645999,1004,1.26,1.0,1.0,,,,,
33293613,2646002,1004,1.11,1.0,1.0,,,,,
33293616,2646005,1004,1.15,1.0,1.0,,,,,
33293619,2646008,1004,1.12,1.0,1.0,,,,,
33293622,2646011,1004,1.23,1.0,1.0,,,,,
33293625,2646014,1004,0.97,1.0,1.0,,,,,
33293628,2646017,1004,1.0,1.0,1.0,,,,,
33293631,2646020,1004,1.25,1.0,1.0,,,,,
33293634,2646023,1004,1.49,1.0,1.0,,,,,
33293637,2646026,1004,1.56,1.0,1.0,,,,,
33293640,2646029,1004,1.2,1.0,1.0,,,,,
33293643,2646032,1004,1.31,1.0,1.0,,,,,
33293646,2646035,1004,1.4,1.0,1.0,,,,,
33293649,2646038,1004,0.92,1.0,1.0,,,,,
33293652,2646041,1004,1.25,1.0,1.0,,,,,
33293655,2646044,1004,1.59,1.0,1.0,,,,,
33293658,2646047,1004,1.6,1.0,1.0,,,,,
33293661,2646050,1004,1.0,1.0,1.0,,,,,
33293664,2646053,1004,1.16,1.0,1.0,,,,,
33293667,2646056,1004,1.44,1.0,1.0,,,,,
33293670,2646059,1004,1.22,1.0,1.0,,,,,
33293673,2646062,1004,1.11,1.0,1.0,,,,,
33293676,2646065,1004,1.27,1.0,1.0,,,,,
33293679,2646068,1004,1.52,1.0,1.0,,,,,
33293682,2646071,1004,0.97,1.0,1.0,,,,,
33293685,2646074,1004,1.21,1.0,1.0,,,,,
33293688,2646077,1004,1.51,1.0,1.0,,,,,
33293691,2646080,1004,1.45,1.0,1.0,,,,,
33293694,2646083,1004,1.18,1.0,1.0,,,,,
33293697,2646086,1004,1.02,1.0,1.0,,,,,
33295318,2646168,1005,0.0,,49.0,,,,,
33295189,2646168,1051,68.82,8.0,1.0,61.77,71.27,70.1,,2023.0
33295184,2646168,1004,9.469,8.0,1.0,5.08,19.43,7.89,,2023.0
33295178,2646168,1093,40.2,8.0,1.0,35.4,46.0,39.7,,2023.0
33295317,2646168,1003,21.11875,,49.0,19.3125,22.875,21.0625,,
33295322,2646169,1005,0.0,,49.0,,,,,
33295202,2646169,1004,3.899,8.0,1.0,2.35,5.34,3.88,,2023.0
33295207,2646169,1051,73.93,8.0,1.0,72.94,75.42,73.8,,2023.0
33295196,2646169,1093,41.39,8.0,1.0,37.3,45.9,41.45,,2023.0
33295321,2646169,1003,21.58125,,49.0,20.5625,24.125,21.15625,,
33295326,2646170,1005,0.0,,49.0,,,,,
33295225,2646170,1051,74.78,8.0,1.0,74.06,75.27,74.81,,2023.0
33295220,2646170,1004,1.934,8.0,1.0,1.31,3.1,1.71,,2023.0
33295214,2646170,1093,65.75,8.0,1.0,48.9,84.8,66.7,,2023.0
33295325,2646170,1003,22.525,,49.0,21.5625,23.375,22.46875,,
33295330,2646171,1005,0.0,,49.0,,,,,
33295238,2646171,1004,7.916,8.0,1.0,6.31,9.92,7.59,,2023.0
33295232,2646171,1093,62.33,8.0,1.0,43.6,76.2,63.25,,2023.0
33295243,2646171,1051,72.92,8.0,1.0,71.49,74.24,72.82,,2023.0
33295329,2646171,1003,18.6125,,49.0,17.4375,19.5,18.75,,
33295334,2646172,1005,0.0,,49.0,,,,,
33295261,2646172,1051,60.63,8.0,1.0,54.5,64.05,62.02,,2023.0
33295256,2646172,1004,20.04,8.0,1.0,15.8,28.01,18.13,,2023.0
33295250,2646172,1093,42.54,8.0,1.0,38.2,46.7,42.85,,2023.0
33295333,2646172,1003,18.74375,,49.0,16.875,19.6875,19.03125,,
33295338,2646173,1005,0.852,,49.0,,,,,
33295268,2646173,1093,45.54,8.0,1.0,36.1,53.0,46.65,,2023.0
33295279,2646173,1051,70.88,8.0,1.0,68.16,74.16,71.42,,2023.0
33295274,2646173,1004,5.703,8.0,1.0,3.21,8.57,5.62,,2023.0
33295337,2646173,1003,21.475,,49.0,19.6875,22.1875,21.90625,,
33295342,2646174,1005,0.0,,49.0,,,,,
33295286,2646174,1093,48.44,8.0,1.0,42.9,52.4,49.4,,2023.0
33295292,2646174,1004,17.8,8.0,1.0,7.0,28.72,16.85,,2023.0
33295297,2646174,1051,63.43,8.0,1.0,54.79,71.28,64.51,,2023.0
33295341,2646174,1003,18.4,,49.0,16.3125,20.9375,18.59375,,
33295346,2646175,1005,0.0,,49.0,,,,,
33295315,2646175,1051,69.78,8.0,1.0,67.1,72.15,70.12,,2023.0
33295310,2646175,1004,9.399,8.0,1.0,6.13,12.33,9.38,,2023.0
33295304,2646175,1093,51.3,8.0,1.0,45.2,65.8,48.55,,2023.0
33295345,2646175,1003,20.13125,,49.0,18.1875,21.875,20.15625,,
33294041,2646305,1051,70.44,1.0,1.0,,,,,
33294042,2646306,1051,66.33,1.0,1.0,,,,,
33294043,2646307,1051,69.64,1.0,1.0,,,,,
33294044,2646308,1051,61.77,1.0,1.0,,,,,
33294045,2646309,1051,70.01,1.0,1.0,,,,,
33294046,2646310,1051,70.95,1.0,1.0,,,,,
33294047,2646311,1051,73.78,1.0,1.0,,,,,
33294048,2646312,1051,75.42,1.0,1.0,,,,,
33294049,2646313,1051,72.94,1.0,1.0,,,,,
33294050,2646314,1051,74.53,1.0,1.0,,,,,
33294051,2646315,1051,73.81,1.0,1.0,,,,,
33294052,2646316,1051,73.0,1.0,1.0,,,,,
33294053,2646317,1051,74.38,1.0,1.0,,,,,
33294054,2646318,1051,74.4,1.0,1.0,,,,,
33294055,2646319,1051,75.13,1.0,1.0,,,,,
33294056,2646320,1051,74.49,1.0,1.0,,,,,
33294057,2646321,1051,73.21,1.0,1.0,,,,,
33294058,2646322,1051,74.24,1.0,1.0,,,,,
33294059,2646323,1051,72.19,1.0,1.0,,,,,
33294060,2646324,1051,73.28,1.0,1.0,,,,,
33294061,2646325,1051,63.57,1.0,1.0,,,,,
33294062,2646326,1051,57.47,1.0,1.0,,,,,
33294063,2646327,1051,59.09,1.0,1.0,,,,,
33294064,2646328,1051,69.38,1.0,1.0,,,,,
33294065,2646329,1051,74.16,1.0,1.0,,,,,
33294066,2646330,1051,72.24,1.0,1.0,,,,,
33294067,2646331,1051,71.6,1.0,1.0,,,,,
33294068,2646332,1051,68.69,1.0,1.0,,,,,
33294069,2646333,1051,71.4,1.0,1.0,,,,,
33294070,2646334,1051,65.59,1.0,1.0,,,,,
33294071,2646335,1051,65.61,1.0,1.0,,,,,
33294072,2646336,1051,62.31,1.0,1.0,,,,,
33294073,2646337,1051,71.28,1.0,1.0,,,,,
33294074,2646338,1051,67.1,1.0,1.0,,,,,
33294075,2646339,1051,71.81,1.0,1.0,,,,,
33294076,2646340,1051,70.66,1.0,1.0,,,,,
33294077,2646341,1051,72.15,1.0,1.0,,,,,
33294078,2646342,1051,68.38,1.0,1.0,,,,,
